ID,Price,Sqft_m2,RatioEurM,Rooms,Toilets,Area,Elevator,Parking,Heating,CoolAir,Construction,Balcony,Pool,PublicTr,Yard
i29509003930656,395000,111,3559,2,2,Guinardó,Yes,No,Yes,No,New,Yes,No,Yes,No
i29509003957330,390000,67,5821,2,1,Guinardó,Yes,No,Yes,No,New,Yes,No,Yes,No
i29509003957323,387000,67,5776,2,1,Guinardó,Yes,No,Yes,No,New,Yes,No,Yes,No
i29509003957291,385000,107,3598,2,2,Guinardó,Yes,No,Yes,No,New,Yes,No,Yes,No
i29509003957310,330000,56,5893,2,1,Guinardó,Yes,No,Yes,No,New,Yes,No,Yes,No
i29509003957295,308000,56,5500,2,1,Guinardó,Yes,No,Yes,No,New,Yes,No,Yes,No
i29509003957273,290000,56,5179,2,1,Guinardó,Yes,No,Yes,No,New,Yes,No,Yes,No
i29509003930607,290000,55,5273,2,1,Guinardó,Yes,No,Yes,No,New,Yes,No,Yes,No
i27751000000080,280000,77,3636,3,1,Guinardó,Yes,No,No,No,Not New,No,No,No,No
i586003981712,280000,77,3636,3,1,Guinardó,Yes,No,No,No,Not New,No,No,Yes,No
i27784003850265,280000,77,3636,3,1,Guinardó,Yes,No,No,Yes,Not New,No,No,Yes,No
i2641003981388,280000,77,3636,3,1,Guinardó,Yes,No,No,No,Not New,No,No,Yes,No
i8166003779108,260000,83,3133,4,1,Guinardó,Yes,No,No,No,Not New,No,No,No,No
i885003210084,340000,88,3864,3,1,Guinardó,Yes,No,Yes,No,Not New,No,No,Yes,No
i31264003933607,695000,129,5388,3,2,Guinardó,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i31264003933605,440000,104,4231,2,2,Guinardó,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i31264003931135,395000,104,3798,1,2,Guinardó,Yes,Yes,Yes,No,New,No,No,Yes,No
i21398003942314,259000,88,2943,1,1,Guinardó,Yes,No,Yes,No,Not New,No,No,Yes,No
i13961003643215,285000,104,2740,4,2,Guinardó,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i613003426720,285000,104,2740,4,2,Guinardó,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i12577003605138,315000,100,3150,3,1,Guinardó,Yes,No,Yes,No,Not New,No,No,Yes,No
i3371003837821,260000,80,3250,3,1,Guinardó,Yes,No,Yes,No,Not New,No,No,Yes,No
i4389003975899,275000,95,2895,2,1,Guinardó,No,No,Yes,No,Not New,No,No,Yes,No
i12606002625973,350000,94,3723,4,2,Guinardó,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i657003978280,351500,83,4235,2,1,Guinardó,Yes,No,Yes,No,New,Yes,No,Yes,No
i657003978278,262000,103,2544,1,2,Guinardó,Yes,No,Yes,No,New,No,No,Yes,No
i21137003962197,240000,98,2449,4,1,Guinardó,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i28474003926203,290000,96,3021,2,2,Centre,Yes,Yes,Yes,No,New,No,No,Yes,No
i28474003926212,265000,72,3681,3,2,Centre,Yes,Yes,Yes,No,New,No,No,Yes,No
i28474003926209,265000,76,3487,3,2,Centre,Yes,Yes,Yes,No,New,No,No,Yes,No
i6301003752420,503689,229,2200,3,2,Centre,Yes,No,No,No,New,Yes,No,Yes,No
i6301003765734,495000,229,2162,3,2,Centre,Yes,No,No,No,New,Yes,No,Yes,No
i6301003765781,354600,84,4221,2,2,Centre,Yes,No,No,No,New,Yes,No,Yes,No
i6301003765768,344803,93,3708,3,2,Centre,Yes,No,No,No,New,Yes,No,Yes,No
i6301003765752,341320,93,3670,3,2,Centre,Yes,No,No,No,New,Yes,No,Yes,No
i6301003752428,338830,92,3683,3,2,Centre,Yes,No,No,No,New,No,No,Yes,No
i6301003752409,228704,49,4667,1,1,Centre,Yes,No,No,No,New,Yes,No,Yes,No
i6301003765772,205741,58,3547,1,1,Centre,Yes,No,No,No,New,Yes,No,Yes,No
i6301003765759,199308,58,3436,1,1,Centre,Yes,No,No,No,New,Yes,No,Yes,No
i6301003752431,189981,58,3276,1,1,Centre,Yes,No,No,No,New,No,No,Yes,No
i2630003726355,62800,60,1047,3,1,El Raval,No,No,No,No,Not New,No,No,No,No
i2630003719807,72505,50,1450,3,1,El Raval,No,No,No,No,Not New,No,No,No,No
i11706003485578,79100,71,1114,3,1,El Raval,No,No,No,Yes,Not New,Yes,No,Yes,No
i13908003944369,127000,56,2268,2,1,Fondo,Yes,No,Yes,No,Not New,No,No,Yes,No
i6206003836565,129500,64,2023,3,1,Fondo,Yes,No,No,No,Not New,No,No,Yes,No
i23591003956799,126000,53,2377,2,1,Fondo,Yes,No,Yes,No,Not New,No,No,Yes,No
i545003932668,114000,60,1900,2,1,Fondo,No,No,Yes,No,Not New,No,No,Yes,No
i14073003823011,117000,56,2089,2,1,Fondo,No,No,Yes,Yes,Not New,No,No,No,No
i545003932668,114000,60,1900,2,1,Fondo,No,No,Yes,No,Not New,No,No,Yes,No
i14073003823011,117000,56,2089,2,1,Fondo,No,No,Yes,Yes,Not New,No,No,No,No
i586003954196,102000,54,1889,2,1,Fondo,No,No,No,Yes,Not New,No,No,Yes,No
i13908003944332,133000,55,2418,2,1,Fondo,Yes,No,Yes,No,New,No,No,Yes,No
i15516003944285,126000,53,2377,2,1,Fondo,Yes,No,No,No,Not New,No,No,Yes,No
i3318003944705,127000,56,2268,2,1,Fondo,Yes,No,Yes,No,Not New,No,No,Yes,No
i13908003944369,127000,56,2268,2,1,Fondo,Yes,No,Yes,No,Not New,No,No,Yes,No
i13908003944332,133000,55,2418,2,1,Fondo,Yes,No,Yes,No,New,No,No,Yes,No
i9260000032842,123000,46,2674,3,1,Fondo,No,No,No,Yes,Not New,No,No,Yes,No
i3888003826888,119000,50,2380,2,1,Fondo,No,No,No,No,Not New,No,No,Yes,No
i2630003744246,108400,52,2085,3,1,Fondo,No,No,No,No,Not New,No,No,No,No
i14073003823028,131000,65,2015,3,1,Fondo,No,No,Yes,No,Not New,No,No,No,No
i6452003679510,150000,56,2679,3,1,Fondo,No,No,No,No,Not New,No,No,Yes,No
i22166003890739,95000,63,1508,3,1,Fondo,No,No,No,Yes,Not New,Yes,No,Yes,No
i22166003951417,95000,74,1284,3,1,Fondo,No,No,Yes,No,Not New,No,No,Yes,No
i6221003767466,99500,60,1658,3,1,Fondo,No,No,No,No,Not New,No,No,Yes,No
i517003842877,100000,57,1754,1,1,Fondo,No,No,No,Yes,Not New,No,No,Yes,No
i14939003947263,98000,50,1960,2,1,Fondo,No,No,No,No,Not New,No,No,Yes,No
i11481000000797,125000,67,1866,3,1,Fondo,No,No,Yes,No,Not New,No,No,No,No
i30831000000012,135500,76,1783,4,1,Fondo,Yes,No,No,No,Not New,No,No,No,No
i30831000000004,139000,74,1878,3,1,Fondo,No,No,Yes,Yes,Not New,No,No,No,No
i6174003681354,130000,72,1806,3,1,Fondo,No,No,No,No,Not New,Yes,No,Yes,No
i9260000036202,145000,80,1813,3,1,Fondo,No,No,No,Yes,Not New,No,No,No,No
i9260000036308,140500,79,1778,2,1,Fondo,No,No,No,Yes,Not New,No,No,Yes,No
i11706003470894,129000,69,1870,3,1,Fondo,No,No,No,Yes,Not New,No,No,Yes,No
i12199000000072,134000,70,1914,3,1,Fondo,No,No,No,No,Not New,No,No,No,No
i3425003954139,140500,79,1778,2,1,Fondo,No,No,No,Yes,Not New,No,No,Yes,No
i12199000000042,125000,87,1437,3,1,Fondo,No,No,No,No,Not New,No,No,No,No
i12206003952680,145000,80,1813,3,1,Fondo,No,No,No,No,Not New,No,No,Yes,No
i11888003856535,156000,85,1835,3,1,Fondo,Yes,No,No,Yes,Not New,No,No,Yes,No
i12162003950514,117000,69,1696,3,1,Fondo,No,No,No,Yes,Not New,No,No,Yes,No
i6206003827407,125000,63,1984,3,1,Fondo,No,No,No,No,Not New,No,No,Yes,No
i3425003951452,147000,90,1633,3,1,Fondo,No,No,No,Yes,Not New,No,No,Yes,No
i4541003565129,160000,85,1882,3,2,Fondo,No,No,Yes,No,Not New,Yes,No,Yes,Yes
i12199000000072,134000,70,1914,3,1,Fondo,No,No,No,No,Not New,No,No,No,No
i28281003937806,134000,68,1971,3,1,Fondo,Yes,No,No,Yes,Not New,No,No,Yes,No
i30831000000012,135500,76,1783,4,1,Fondo,Yes,No,No,No,Not New,No,No,No,No
i30831000000004,139000,74,1878,3,1,Fondo,No,No,Yes,Yes,Not New,No,No,No,No
i6452003798678,142000,85,1671,4,1,Fondo,No,No,No,No,Not New,Yes,No,Yes,No
i9535003916380,136000,60,2267,3,1,Fondo,No,No,Yes,No,Not New,No,No,Yes,No
i30831000000013,149900,83,1806,3,1,Fondo,No,No,No,No,Not New,No,No,No,No
i28281003937800,154000,72,2139,3,1,Fondo,No,No,No,Yes,Not New,Yes,No,Yes,No
i6174003808109,178500,70,2550,3,1,Fondo,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i6174003799833,142000,80,1775,4,1,Fondo,No,No,No,No,Not New,Yes,No,Yes,No
i6174003808109,178500,70,2550,3,1,Fondo,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i6452003798678,142000,85,1671,4,1,Fondo,No,No,No,No,Not New,Yes,No,Yes,No
i2596003648716,184000,60,3067,1,1,Barri Llatí,Yes,Yes,No,No,New,Yes,No,Yes,No
i2596003648724,227000,83,2735,2,2,Barri Llatí,Yes,Yes,No,No,New,No,No,Yes,No
i4653003961422,90000,45,2000,2,1,Centre,No,No,Yes,No,Not New,Yes,No,Yes,No
i10684003940979,86000,65,1323,3,1,Centre,No,No,No,No,Not New,No,No,Yes,No
i6301003765772,205741,58,3547,1,1,Centre,Yes,No,No,No,New,Yes,No,Yes,No
i6301003752409,228704,49,4667,1,1,Centre,Yes,No,No,No,New,Yes,No,Yes,No
i6301003765759,199308,58,3436,1,1,Centre,Yes,No,No,No,New,Yes,No,Yes,No
i6206003591513,142000,77,1844,3,1,Fondo,No,No,No,No,Not New,Yes,No,Yes,No
i6206003429160,152000,93,1634,4,1,Fondo,No,No,No,No,Not New,No,No,Yes,No
i3888003932974,186000,90,2067,4,1,Fondo,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i11481000000679,187500,95,1974,2,1,Fondo,No,No,Yes,No,Not New,Yes,No,No,No
i28281003792496,187500,95,1974,2,1,Fondo,No,No,Yes,No,Not New,Yes,No,Yes,No
i11481000000679,187500,95,1974,2,1,Fondo,No,No,Yes,No,Not New,Yes,No,No,No
i6206003429160,152000,93,1634,4,1,Fondo,No,No,No,No,Not New,No,No,Yes,No
i12199000000042,125000,87,1437,3,1,Fondo,No,No,No,No,Not New,No,No,No,No
i6301003771833,161000,78,2064,4,1,Fondo,No,No,No,No,Not New,No,No,Yes,No
i3425003957908,151500,84,1804,4,2,Fondo,No,No,No,Yes,Not New,Yes,No,Yes,No
i30831000000009,129000,69,1870,3,1,Fondo,No,No,Yes,No,Not New,No,No,No,No
i9260000036201,129000,69,1870,3,1,Fondo,No,No,No,Yes,Not New,No,No,No,No
i6221003767466,99500,60,1658,3,1,Fondo,No,No,No,No,Not New,No,No,Yes,No
i2630003719202,104600,75,1395,3,1,Fondo,No,No,No,No,Not New,No,No,No,No
i6206003765989,155000,82,1890,4,1,Centre,No,No,No,No,Not New,Yes,No,Yes,No
i6221003802360,159000,83,1916,3,1,Centre,Yes,No,No,No,Not New,Yes,No,Yes,No
i11481000000764,162500,65,2500,3,1,Centre,No,No,Yes,No,Not New,No,No,No,No
i5872003897581,177500,80,2219,3,1,Centre,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i6221003799232,180000,81,2222,4,1,Centre,Yes,No,No,No,Not New,Yes,No,Yes,No
i3888003883596,169000,70,2414,3,1,Centre,Yes,No,No,No,Not New,No,No,Yes,No
i6174003797239,181000,70,2586,4,1,Centre,No,No,No,No,Not New,Yes,No,Yes,No
i31716000000011,200000,70,2857,3,1,Centre,Yes,No,Yes,No,Not New,No,No,No,No
i28474003926209,265000,76,3487,3,2,Centre,Yes,Yes,Yes,No,New,No,No,Yes,No
i28474003926212,265000,72,3681,3,2,Centre,Yes,Yes,Yes,No,New,No,No,Yes,No
i6301003752431,189981,58,3276,1,1,Centre,Yes,No,No,No,New,No,No,Yes,No
i5872003810059,207500,75,2767,4,1,Centre,No,No,Yes,No,Not New,Yes,No,Yes,No
i19289003908484,99900,65,1537,3,1,El Raval,No,No,No,Yes,Not New,No,No,Yes,No
i14168003970669,123000,56,2196,3,1,El Raval,Yes,No,No,Yes,Not New,No,No,Yes,Yes
i30028000034798,117895,71,1660,2,1,El Raval,No,No,No,No,Not New,No,No,No,No
i1943003846881,115000,75,1533,3,1,El Raval,No,No,No,Yes,Not New,Yes,No,Yes,No
i9260000032840,115000,81,1420,3,1,El Raval,No,No,Yes,Yes,Not New,No,No,Yes,No
i3425003914549,145000,73,1986,3,1,El Raval,No,No,No,Yes,Not New,No,No,Yes,No
i6206003848241,146000,99,1475,3,1,El Raval,No,No,Yes,No,Not New,Yes,No,Yes,No
i1014003943705,132500,98,1352,2,1,El Raval,No,No,No,No,Not New,No,No,No,No
i9260000034978,140500,69,2036,3,1,Santa Rosa,No,No,No,Yes,Not New,No,No,No,No
i5872003967503,149500,65,2300,3,1,Santa Rosa,No,No,No,Yes,Not New,No,No,Yes,No
i6221003733515,178500,75,2380,3,1,Santa Rosa,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i1480003614087,155000,70,2214,3,1,Santa Rosa,Yes,No,Yes,No,Not New,No,No,Yes,No
i23910003879259,159000,88,1807,3,1,Santa Rosa,No,No,Yes,No,Not New,No,No,Yes,No
i12199000000014,159000,85,1871,3,1,Santa Rosa,No,No,Yes,Yes,Not New,No,No,No,No
i11481000000716,178500,76,2349,3,1,Santa Rosa,Yes,No,Yes,No,Not New,Yes,No,No,No
i1480003614087,155000,70,2214,3,1,Santa Rosa,Yes,No,Yes,No,Not New,No,No,Yes,No
i19220003933371,127000,82,1549,3,1,Santa Rosa,No,No,No,Yes,Not New,Yes,No,Yes,No
i12526003929060,127000,82,1549,3,1,Santa Rosa,No,No,No,No,Not New,Yes,No,Yes,No
i9746003910748,132800,75,1771,3,1,Santa Rosa,Yes,No,No,Yes,Not New,No,No,No,No
i6221003840293,139900,90,1554,4,1,Santa Rosa,No,No,No,No,Not New,Yes,No,Yes,No
i30305000000029,145000,78,1859,3,1,Santa Rosa,Yes,No,Yes,No,Not New,No,No,No,No
i28474000000004,169000,72,2347,3,1,Santa Rosa,Yes,No,No,No,Not New,No,No,No,No
i12199000000053,169000,79,2139,2,2,Santa Rosa,Yes,No,No,No,Not New,No,No,No,No
i5872003958063,117500,60,1958,3,1,Santa Rosa,No,No,No,Yes,Not New,Yes,No,Yes,No
i6221003822035,119900,72,1665,2,1,Santa Rosa,No,No,Yes,No,Not New,No,No,Yes,No
i3425003942573,103500,54,1917,2,1,Santa Rosa,No,No,No,Yes,Not New,No,No,Yes,No
i30028000040210,93800,52,1804,3,1,Santa Rosa,No,No,No,No,Not New,No,No,No,No
i21016000001955,96000,43,2233,2,1,Santa Rosa,No,No,No,Yes,Not New,No,No,No,No
i9296003907476,99900,65,1537,3,1,Santa Rosa,No,Yes,No,Yes,Not New,Yes,No,Yes,No
i9260000034837,120500,75,1607,3,1,Santa Rosa,No,No,No,Yes,Not New,Yes,No,No,No
i11481000000716,178500,76,2349,3,1,Santa Rosa,Yes,No,Yes,No,Not New,Yes,No,No,No
i13908003774622,139500,95,1468,4,1,Santa Rosa,No,No,Yes,No,Not New,No,No,Yes,No
i32368000000029,124500,88,1415,3,1,Santa Rosa,No,No,No,No,Not New,No,No,No,No
i4190003946383,126000,75,1680,3,1,Santa Rosa,No,No,Yes,Yes,Not New,Yes,No,Yes,No
i19220003933371,127000,82,1549,3,1,Santa Rosa,No,No,No,Yes,Not New,Yes,No,Yes,No
i12526003929060,127000,82,1549,3,1,Santa Rosa,No,No,No,No,Not New,Yes,No,Yes,No
i9746003910748,132800,75,1771,3,1,Santa Rosa,Yes,No,No,Yes,Not New,No,No,No,No
i4541003957749,136000,75,1813,3,1,Santa Rosa,No,No,No,No,Not New,Yes,No,Yes,No
i6221003840293,139900,90,1554,4,1,Santa Rosa,No,No,No,No,Not New,Yes,No,Yes,No
i30305000000029,145000,78,1859,3,1,Santa Rosa,Yes,No,Yes,No,Not New,No,No,No,No
i25669003932330,168000,82,2049,3,1,Santa Rosa,No,No,Yes,Yes,Not New,No,No,Yes,No
i29247003909072,179000,90,1989,3,2,Santa Rosa,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i11534003848376,139500,85,1641,4,1,Santa Rosa,No,No,Yes,No,Not New,No,No,Yes,No
i23910003879259,159000,88,1807,3,1,Santa Rosa,No,No,Yes,No,Not New,No,No,Yes,No
i12199000000014,159000,85,1871,3,1,Santa Rosa,No,No,Yes,Yes,Not New,No,No,No,No
i28474000000004,169000,72,2347,3,1,Santa Rosa,Yes,No,No,No,Not New,No,No,No,No
i12199000000053,169000,79,2139,2,2,Santa Rosa,Yes,No,No,No,Not New,No,No,No,No
i11481000000434,186000,84,2214,3,1,Santa Rosa,No,No,Yes,No,Not New,Yes,No,No,No
i12199000000039,199000,88,2261,4,2,Santa Rosa,No,No,No,No,Not New,No,No,No,No
i28474000000015,176000,73,2411,3,1,Santa Rosa,Yes,No,Yes,No,Not New,No,No,No,No
i11481000000805,180000,75,2400,2,1,Santa Rosa,Yes,No,Yes,No,Not New,Yes,No,No,No
i2875003939252,205000,96,2135,3,2,Santa Rosa,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i19464003916275,179000,102,1755,3,2,Santa Rosa,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i5719002684916,160000,105,1524,4,2,Santa Rosa,No,No,Yes,No,Not New,No,No,No,No
i29247003909072,179000,90,1989,3,2,Santa Rosa,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i11481000000434,186000,84,2214,3,1,Santa Rosa,No,No,Yes,No,Not New,Yes,No,No,No
i3888003525992,133000,60,2217,3,1,El Raval,No,No,No,No,Not New,No,No,Yes,No
i9744003487591,145000,74,1959,2,2,El Raval,No,No,No,Yes,Not New,No,No,No,No
i25669003537628,145000,80,1813,2,1,El Raval,No,No,Yes,No,Not New,Yes,No,Yes,No
i6206003473134,149000,60,2483,2,1,El Raval,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i25669003980956,169000,65,2600,3,1,El Raval,Yes,No,Yes,No,Not New,No,No,Yes,No
i6206003759186,147260,70,2104,3,1,El Raval,No,No,Yes,No,Not New,Yes,No,Yes,No
i3425002472069,173000,65,2662,3,1,El Raval,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i6174003835788,105000,65,1615,3,1,El Raval,No,No,No,No,Not New,No,No,No,No
i6221003826199,210000,82,2561,3,1,Centre,No,No,Yes,No,Not New,No,No,Yes,No
i3888003883094,225000,85,2647,3,1,Centre,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i11888003724751,122000,60,2033,3,1,Barri Llatí,No,No,No,Yes,Not New,No,No,Yes,No
i15516003881760,110000,73,1507,3,1,Can Mariner,No,No,Yes,Yes,Not New,No,No,Yes,No
i17121003815899,210000,49,4286,2,1,Riu Nord,Yes,Yes,Yes,No,New,No,No,Yes,Yes
i17121003815910,205000,44,4659,2,1,Riu Nord,Yes,Yes,Yes,No,New,No,No,Yes,Yes
i17121003815903,165000,43,3837,1,1,Riu Nord,Yes,Yes,Yes,No,New,No,No,Yes,Yes
i17121003815906,215000,43,5000,2,1,Riu Nord,Yes,Yes,Yes,No,New,No,No,Yes,Yes
i11481003958361,200000,49,4082,2,1,Riu Nord,Yes,No,Yes,No,New,Yes,No,Yes,No
i11481003958372,200000,51,3922,1,1,Riu Nord,Yes,No,Yes,No,New,Yes,No,Yes,No
i11481003958366,160000,43,3721,1,1,Riu Nord,Yes,No,Yes,No,New,No,No,Yes,No
i11481003958352,160000,44,3636,1,1,Riu Nord,Yes,No,Yes,No,New,Yes,No,Yes,No
i17121003815903,165000,43,3837,1,1,Riu Nord,Yes,Yes,Yes,No,New,No,No,Yes,Yes
i11481003958352,160000,44,3636,1,1,Riu Nord,Yes,No,Yes,No,New,Yes,No,Yes,No
i11481003958366,160000,43,3721,1,1,Riu Nord,Yes,No,Yes,No,New,No,No,Yes,No
i12206003887945,123000,50,2460,3,1,Fondo,No,No,No,Yes,Not New,No,No,Yes,No
i9260000032842,123000,46,2674,3,1,Fondo,No,No,No,Yes,Not New,No,No,Yes,No
i13908003843356,126000,53,2377,2,1,Fondo,Yes,No,Yes,No,New,No,No,Yes,No
i11481003958372,200000,51,3922,1,1,Riu Nord,Yes,No,Yes,No,New,Yes,No,Yes,No
i11481003958361,200000,49,4082,2,1,Riu Nord,Yes,No,Yes,No,New,Yes,No,Yes,No
i26048003868349,179000,91,1967,3,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No,No,Yes,No
i23938003975152,210000,86,2442,4,1,La Verneda - La Pau,Yes,No,Yes,No,Not New,No,No,Yes,No
i26096003843328,210000,95,2211,4,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No,No,Yes,No
i19490003919287,225000,83,2711,4,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No,No,Yes,Yes
i23591003978387,210000,92,2283,4,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No,No,Yes,Yes
i1841003946847,205000,91,2253,3,1,La Verneda - La Pau,Yes,No,Yes,Yes,Not New,Yes,No,Yes,Yes
i613003426432,220000,66,3333,2,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No,No,No,No
i6221003826637,225000,86,2616,3,1,La Verneda - La Pau,Yes,No,No,No,Not New,Yes,No,Yes,No
i1841003952101,220000,80,2750,3,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i2952003492702,220000,66,3333,2,1,La Verneda - La Pau,Yes,No,Yes,No,Not New,No,No,Yes,No
i18274000005606,220000,88,2500,3,1,La Verneda - La Pau,Yes,No,No,No,Not New,No,No,Yes,No
i1841003985296,205000,80,2563,3,1,La Verneda - La Pau,Yes,No,No,No,Not New,Yes,No,Yes,No
i1841003979002,205000,91,2253,3,1,La Verneda - La Pau,Yes,No,Yes,Yes,Not New,Yes,No,Yes,Yes
i29462000000059,220000,70,3143,3,1,La Verneda - La Pau,Yes,No,No,No,Not New,No,No,No,No
i13074000013816,220000,66,3333,2,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No,No,No,No
i2630003746128,176200,77,2288,3,1,La Verneda - La Pau,No,No,No,No,Not New,No,No,No,No
i23938003975152,210000,86,2442,4,1,La Verneda - La Pau,Yes,No,Yes,No,Not New,No,No,Yes,No
i28405000000097,248000,71,3493,3,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No,No,No,No
i5935003968147,225000,76,2961,3,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i23591003978387,210000,92,2283,4,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No,No,Yes,Yes
i5344003954829,210000,92,2283,3,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No,No,Yes,No
i26048003868349,179000,91,1967,3,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No,No,Yes,No
i24038003973963,240000,95,2526,3,1,La Verneda - La Pau,Yes,No,Yes,Yes,Not New,Yes,No,Yes,Yes
i12526003975201,269000,100,2690,4,1,La Verneda - La Pau,No,No,Yes,No,Not New,Yes,No,Yes,No
i19100003974864,245000,92,2663,4,1,La Verneda - La Pau,Yes,No,Yes,No,Not New,No,No,Yes,No
i23591003983020,230000,116,1983,3,2,La Verneda - La Pau,Yes,Yes,Yes,Yes,New,No,No,Yes,Yes
i2952003974768,280000,99,2828,3,1,La Verneda - La Pau,Yes,No,Yes,No,Not New,No,No,Yes,No
i8116003798819,269900,104,2595,4,2,La Verneda - La Pau,Yes,No,Yes,No,Not New,Yes,No,No,No
i23591003983020,230000,116,1983,3,2,La Verneda - La Pau,Yes,Yes,Yes,Yes,New,No,No,Yes,Yes
i4027003815022,155000,70,2214,3,1,Prosperitat,No,Yes,No,No,New,No,No,No,Yes
i18654003733756,160000,65,2462,3,1,Prosperitat,No,No,No,No,Not New,No,No,No,No
i5669003799544,160000,60,2667,3,1,Prosperitat,No,No,Yes,No,Not New,No,No,Yes,No
i5814003844697,155000,57,2719,3,1,Prosperitat,No,No,Yes,No,Not New,Yes,No,Yes,No
i16575003618664,136000,55,2473,3,1,Prosperitat,No,No,Yes,No,Not New,Yes,No,Yes,No
i27546003917236,150000,50,3000,3,1,Prosperitat,No,No,No,Yes,Not New,No,No,Yes,No
i5814003844697,155000,57,2719,3,1,Prosperitat,No,No,Yes,No,Not New,Yes,No,Yes,No
i2226003929959,181000,55,3291,3,1,Prosperitat,Yes,No,Yes,No,Not New,No,No,Yes,No
i5891003250135,184000,58,3172,3,1,Prosperitat,Yes,No,Yes,Yes,Not New,No,No,No,No
i8166003778831,189000,50,3780,2,1,Prosperitat,Yes,No,No,No,Not New,No,No,No,No
i8166003778823,195000,47,4149,2,1,Prosperitat,Yes,No,No,No,Not New,No,No,No,No
i8166003778827,179000,50,3580,2,1,Prosperitat,Yes,No,No,No,Not New,No,No,No,No
i8166003778823,195000,47,4149,2,1,Prosperitat,Yes,No,No,No,Not New,No,No,No,No
i1317000000005,159000,62,2565,2,1,Prosperitat,Yes,No,Yes,Yes,Not New,No,No,No,No
i19562000012112,179000,67,2672,3,1,Prosperitat,Yes,No,No,No,Not New,No,No,No,No
i28402003900776,105000,55,1909,3,1,Collblanc,No,No,No,Yes,Not New,No,No,Yes,No
i17671003868404,110000,54,2037,2,1,Collblanc,No,No,No,Yes,Not New,No,No,No,No
i26096003968486,100000,45,2222,2,1,Collblanc,No,No,No,No,Not New,No,No,Yes,Yes
i3101003716180,91500,64,1430,3,1,Collblanc,No,No,No,Yes,Not New,No,No,Yes,No
i27795003980053,85000,77,1104,3,1,Collblanc,No,No,No,No,Not New,No,No,Yes,No
i5679003440638,108000,61,1770,2,1,Collblanc,Yes,No,No,Yes,Not New,No,No,Yes,No
i14177003523892,108000,66,1636,2,1,Collblanc,Yes,No,No,Yes,Not New,No,No,Yes,No
i5679003440638,108000,61,1770,2,1,Collblanc,Yes,No,No,Yes,Not New,No,No,Yes,No
i3492002796664,99900,80,1249,3,1,Collblanc,No,Yes,Yes,No,Not New,No,No,No,No
i28402003900776,105000,55,1909,3,1,Collblanc,No,No,No,Yes,Not New,No,No,Yes,No
i17671003868404,110000,54,2037,2,1,Collblanc,No,No,No,Yes,Not New,No,No,No,No
i30030000153603,99000,75,1320,3,1,Collblanc,No,No,No,No,Not New,No,No,No,No
i4423002820889,100000,60,1667,3,1,Les Planes,No,No,No,Yes,Not New,No,No,No,No
i11837003820308,105000,58,1810,3,1,Les Planes,No,No,No,Yes,Not New,Yes,No,Yes,No
i2630003746882,106900,58,1843,3,1,Les Planes,No,No,No,No,Not New,No,No,No,No
i6167003770648,92900,58,1602,3,1,Les Planes,No,No,Yes,No,Not New,No,No,Yes,No
i15237003976285,78500,45,1744,1,1,Centre,No,No,No,Yes,Not New,No,No,Yes,No
i26096003976954,78800,45,1751,1,1,Centre,No,No,No,Yes,Not New,No,No,Yes,No
i2726003980063,78500,45,1744,2,1,Centre,No,No,No,No,Not New,No,No,No,No
i15237003976285,78500,45,1744,1,1,Centre,No,No,No,Yes,Not New,No,No,Yes,No
i2726003980063,78500,45,1744,2,1,Centre,No,No,No,No,Not New,No,No,No,No
i4087003984143,140000,55,2545,3,1,Pubilla Cases,Yes,No,Yes,No,Not New,No,No,Yes,No
i3492002797823,140000,50,2800,3,1,Pubilla Cases,Yes,No,Yes,No,Not New,No,No,No,No
